Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,labels
Acharnes,38.0841607,23.7368653,Ωδείο,38.08301153489717,23.737051135286478,Café,0
Acharnes,38.0841607,23.7368653,Lemonia',38.080645133949865,23.736461132613776,Café,0
Acharnes,38.0841607,23.7368653,Bartist Cafe/Bar,38.080024882988305,23.736392000834787,Cocktail Bar,0
Acharnes,38.0841607,23.7368653,Κρητικοπούλα,38.08875965535214,23.73258028085476,Meze Restaurant,0
Acharnes,38.0841607,23.7368653,Square,38.08154082929475,23.735514619147263,Café,0
Acharnes,38.0841607,23.7368653,Mrs Pizza,38.087703,23.742728,Pizza Place,0
Acharnes,38.0841607,23.7368653,Museum Cafe,38.080686818582066,23.73575012059763,Café,0
Acharnes,38.0841607,23.7368653,Emporiko Cafe,38.082618624804276,23.73665525895049,Café,0
Acharnes,38.0841607,23.7368653,Μεζεδοπωλείο ο Ζήκος,38.080035872495635,23.736428792256298,Meze Restaurant,0
Acharnes,38.0841607,23.7368653,Κιτσαρώνας,38.08074205609377,23.73676581965007,Taverna,0
Acharnes,38.0841607,23.7368653,Κλικ,38.08078773054474,23.737455905030785,Café,0
Acharnes,38.0841607,23.7368653,Happy,38.080537,23.735638,Creperie,0
Acharnes,38.0841607,23.7368653,Καθ' Οδον,38.08430472506109,23.745755967149044,Café,0
Acharnes,38.0841607,23.7368653,Φούρνος Μαρουγκα,38.0814443116427,23.74129823627099,Bakery,0
Agios Ioannis Rentis,37.9623421,23.668454,Μπάρμπα Αλέξης,37.95569692410707,23.668855427760807,Kebab Restaurant,0
Agios Ioannis Rentis,37.9623421,23.668454,Γήπεδο 8x8,37.96732000622578,23.667708227621496,Soccer Field,0
Agios Ioannis Rentis,37.9623421,23.668454,Soccerino Mini Football Club,37.96643121395282,23.675195727399654,Soccer Field,0
Agios Ioannis Rentis,37.9623421,23.668454,Ελαιώνας Football Club 2,37.9641105753905,23.663948026581835,Soccer Field,0
Agios Ioannis Rentis,37.9623421,23.668454,Γρηγόρης,37.95683119645445,23.671166430989896,Snack Place,0
Agios Ioannis Rentis,37.9623421,23.668454,Copa Renti Soccer Club,37.966915945474796,23.674230934722758,Soccer Field,0
Agios Ioannis Rentis,37.9623421,23.668454,Everest,37.96168548264815,23.67451966429815,Snack Place,0
Agios Ioannis Rentis,37.9623421,23.668454,Renti Arena,37.967061219906114,23.674110247700007,Soccer Field,0
Agios Ioannis Rentis,37.9623421,23.668454,Γήπεδο 5x5 Ελαιώνα,37.964474172798475,23.663980439120156,Soccer Field,0
Agios Ioannis Rentis,37.9623421,23.668454,zio peppe,37.96196503584225,23.67386006407952,Pizza Place,0
Agios Ioannis Rentis,37.9623421,23.668454,"Αθλητικός Σύλλογος Tang Soo Do - ""Η Ατραπός""",37.96197426781266,23.675400107255893,Martial Arts School,0
Agios Ioannis Rentis,37.9623421,23.668454,Θέατρο Όνειρο,37.956211,23.668392,Theater,0
Agios Ioannis Rentis,37.9623421,23.668454,Piatsa Souvlaki,37.956053,23.670569,Food Stand,0
Agios Ioannis Rentis,37.9623421,23.668454,Ολυμπιακός Ρέντης,37.96704874385444,23.67440634404084,Soccer Field,0
"Agios Stefanos, Attica",38.1410051,23.8575845,Goloso,38.13903313076182,23.85978832892466,Pizza Place,0
"Agios Stefanos, Attica",38.1410051,23.8575845,Grid,38.140064902616146,23.86007239297446,Café,0
"Agios Stefanos, Attica",38.1410051,23.8575845,Άβακας,38.14030819033278,23.8594049264326,Magirio,0
"Agios Stefanos, Attica",38.1410051,23.8575845,Σταθμός Οίον,38.140918513373805,23.85981810448237,Café,0
"Agios Stefanos, Attica",38.1410051,23.8575845,Γρηγόρης,38.138025662769046,23.855042957792705,Snack Place,0
"Agios Stefanos, Attica",38.1410051,23.8575845,Everest,38.139544020762756,23.84925803332704,Snack Place,0
"Agios Stefanos, Attica",38.1410051,23.8575845,Φαρμακείο  Πίππα,38.140976,23.857725,Pharmacy,0
"Agios Stefanos, Attica",38.1410051,23.8575845,Ψαροκατάσταση,38.13579057472701,23.857068073282644,Seafood Restaurant,0
"Agios Stefanos, Attica",38.1410051,23.8575845,Alpha Bank,38.13509794351184,23.857651655757508,Bank,0
"Agios Stefanos, Attica",38.1410051,23.8575845,Μπαχαρι Μεζεδομπαρακι,38.13494164590658,23.85740765844568,Restaurant,0
"Agios Stefanos, Attica",38.1410051,23.8575845,Crepes Cafe Gourmet,38.13436122565056,23.858261648519953,Creperie,0
"Agios Stefanos, Attica",38.1410051,23.8575845,ballare dance studio,38.13398282612883,23.858842593321043,Dance Studio,0
Aigaleo,37.9915665,23.6818754,the Claξons,37.9910829492315,23.679802893395575,Café,0
Aigaleo,37.9915665,23.6818754,Happy Skull,37.99057,23.681948,Café,0
Aigaleo,37.9915665,23.6818754,Hug in a Mug,37.9938462304463,23.679318440621614,Café,0
Aigaleo,37.9915665,23.6818754,Qahwa QCB,37.9914773850529,23.677978660545048,Café,0
Aigaleo,37.9915665,23.6818754,DUE,37.9918597068578,23.680040264530614,Café,0
Aigaleo,37.9915665,23.6818754,The Bakers,37.9916275297809,23.682419178838607,Bakery,0
Aigaleo,37.9915665,23.6818754,Briki the bar,37.991989116314876,23.68012153422589,Café,0
Aigaleo,37.9915665,23.6818754,Χρυσοστόμιο,37.992076415141156,23.68100748971128,Bar,0
Aigaleo,37.9915665,23.6818754,Jazz Burger Bar,37.99093,23.680152,Burger Joint,0
Aigaleo,37.9915665,23.6818754,Copper Street Bar,37.991597357693074,23.677827282418523,Bar,0
Aigaleo,37.9915665,23.6818754,Παντοποτείον,37.99099377720605,23.68002617208357,Tsipouro Restaurant,0
Aigaleo,37.9915665,23.6818754,Bronx Vanilla Burgers + Shakes,37.99317564702682,23.678719977174328,Burger Joint,0
Aigaleo,37.9915665,23.6818754,Qahwa Alcohol,37.99160348295136,23.677811773811815,Bar,0
Aigaleo,37.9915665,23.6818754,Feel Good,37.99339657850011,23.68177400474929,Bar,0
Aigaleo,37.9915665,23.6818754,el Presidente,37.99308856174728,23.68059872165428,Cocktail Bar,0
Aigaleo,37.9915665,23.6818754,Frankly,37.99138407344401,23.678984371486347,Bar,0
Aigaleo,37.9915665,23.6818754,Άλσος Αιγάλεω Μπαρουτάδικο,37.99422761273636,23.676719310611766,Park,0
Aigaleo,37.9915665,23.6818754,Ρεμπετοκαφενές του Αιγάλεω,37.98960784343489,23.685827990430223,Meze Restaurant,0
Aigaleo,37.9915665,23.6818754,ρεμεζέ,37.99143856465549,23.67694896346126,Meze Restaurant,0
Aigaleo,37.9915665,23.6818754,αιγαιου γευσεις,37.99337526199309,23.679108610443198,Seafood Restaurant,0
Aigaleo,37.9915665,23.6818754,Θέατρο Ρένα Βλαχοπούλου,37.99503679787963,23.685358505350298,Theater,0
Aigaleo,37.9915665,23.6818754,Alea in Style,37.99390997400091,23.67726119122216,Café,0
Aigaleo,37.9915665,23.6818754,Paraiso Terrenal,37.993103,23.675537,Cocktail Bar,0
Aigaleo,37.9915665,23.6818754,Ρακαδημία,37.99176249565549,23.677169389870535,Meze Restaurant,0
Aigaleo,37.9915665,23.6818754,ΚοσμοΠολίτικον,37.99249989156853,23.678132584660165,Kebab Restaurant,0
Aigaleo,37.9915665,23.6818754,Χαβέλας,37.99056648925839,23.677088976130847,Bakery,0
Aigaleo,37.9915665,23.6818754,Chalet De Crepes,37.99144294545278,23.676905277349224,American Restaurant,0
Aigaleo,37.9915665,23.6818754,Barμπας,37.99108251209715,23.679710619497108,Café,0
Aigaleo,37.9915665,23.6818754,Jack's Father,37.991102364075694,23.67952251882045,Café,0
Aigaleo,37.9915665,23.6818754,Χωριατικος Φουρνος,37.99306919711649,23.677044752360885,Bakery,0
Aigaleo,37.9915665,23.6818754,Το Τζάντε,37.99190955922305,23.682384765196907,Snack Place,0
Aigaleo,37.9915665,23.6818754,Ρακολέμονο,37.994671460605666,23.680922793518462,Meze Restaurant,0
Aigaleo,37.9915665,23.6818754,Barμπεque,37.99105237520191,23.68198106135365,BBQ Joint,0
Aigaleo,37.9915665,23.6818754,Il Gusto,37.99294343373356,23.67854887186783,Creperie,0
Aigaleo,37.9915665,23.6818754,Speira Bar,37.99165960768205,23.67729296746253,Bar,0
Aigaleo,37.9915665,23.6818754,Δημοτικό Κολυμβητήριο Αιγάλεω,37.994550834568386,23.682943350518467,Pool,0
Aigaleo,37.9915665,23.6818754,Melismata,37.99842949780645,23.68014599587988,Greek Restaurant,0
Aigaleo,37.9915665,23.6818754,Sinnerman,37.99178576790081,23.678650053163274,Bar,0
Aigaleo,37.9915665,23.6818754,δεκαράκι,37.99234441643783,23.677509183424707,Meze Restaurant,0
Aigaleo,37.9915665,23.6818754,Μεζέ Μεζέ,37.99139345686413,23.67966458583109,Meze Restaurant,0
Aigaleo,37.9915665,23.6818754,Ρακί Αμάν Μεζέ,37.99215712991981,23.67738401723959,Meze Restaurant,0
Aigaleo,37.9915665,23.6818754,House of Games (HoG),37.992698587878905,23.68476898947482,Gaming Cafe,0
Aigaleo,37.9915665,23.6818754,Γρηγόρης,37.99265088121473,23.67820172369643,Snack Place,0
Aigaleo,37.9915665,23.6818754,Αποβραδο,37.995833792795814,23.681101135069458,Greek Restaurant,0
Aigaleo,37.9915665,23.6818754,Pizza Kaliari,37.99341955317003,23.682121177256455,Pizza Place,0
Aigaleo,37.9915665,23.6818754,Le Massage,37.99295549184107,23.683698831398367,Spa,0
Aigaleo,37.9915665,23.6818754,Μελίσματα,37.998329293138426,23.680072513647318,Greek Restaurant,0
Aigaleo,37.9915665,23.6818754,Sugar Lounge Cafe,37.993056390073136,23.68247780961427,Café,0
Aigaleo,37.9915665,23.6818754,Gregory's (Γρηγόρης),37.990482332660186,23.686237682984924,Snack Place,0
Aigaleo,37.9915665,23.6818754,City Kebab,37.992903466540305,23.68251891093534,Kebab Restaurant,0
Aigaleo,37.9915665,23.6818754,Εμπορικόν,37.99078893389205,23.681106946484427,Greek Restaurant,0
Aigaleo,37.9915665,23.6818754,Θέατρο ΑΛΕΞΗΣ ΜΙΝΩΤΗΣ,37.994941359404685,23.67780246398904,Theater,0
Aigaleo,37.9915665,23.6818754,Martin's Coffe More,37.996067,23.681246,Café,0
Alimos,37.91104655,23.72148242630591,ΧΗ.ΜΑ,37.90957707225922,23.720422087402152,Grilled Meat Restaurant,0
Alimos,37.91104655,23.72148242630591,Pani hill,37.91060012775593,23.720094330196865,Park,0
Alimos,37.91104655,23.72148242630591,Witzwort,37.910696038649455,23.71563074410504,Bar,0
Alimos,37.91104655,23.72148242630591,Bolivar,37.908101812421705,23.71455024335851,Beach Bar,0
Alimos,37.91104655,23.72148242630591,Captain's Bakery,37.91410104576904,23.715483374924833,Bakery,0
Alimos,37.91104655,23.72148242630591,Ο Μπακάλης,37.91219121346168,23.71304063953342,Restaurant,0
Alimos,37.91104655,23.72148242630591,Nālu,37.905629406946325,23.716515882631064,Beach Bar,0
Alimos,37.91104655,23.72148242630591,Τα Γιάννενα,37.913742694259575,23.727499342750146,Bakery,0
Alimos,37.91104655,23.72148242630591,Castello,37.91379863228,23.71307583311727,Pizza Place,0
Alimos,37.91104655,23.72148242630591,Alimos Beach (Ακτή Αλίμου),37.9094051421939,23.712999056527234,Beach,0
Alimos,37.91104655,23.72148242630591,Scale Suites,37.90944637570726,23.71809000379473,Hotel,0
Alimos,37.91104655,23.72148242630591,Blue Sea Hotel Alimos,37.91222720034756,23.715338690599435,Hotel,0
Alimos,37.91104655,23.72148242630591,ACQUA E SOLE,37.90804704853952,23.72159175260845,Pool,0
Alimos,37.91104655,23.72148242630591,Asian Noodles,37.914244040352024,23.715898774282746,Asian Restaurant,0
Alimos,37.91104655,23.72148242630591,Ακτή του Ήλιου,37.90713578713789,23.71543389072482,Beach,0
Alimos,37.91104655,23.72148242630591,Akanthus,37.90596192998161,23.71646048511759,Beach Bar,0
Alimos,37.91104655,23.72148242630591,Emagie,37.910854122618375,23.715062141418457,Greek Restaurant,0
Alimos,37.91104655,23.72148242630591,Πρόεδρος,37.912854857089556,23.714110033803184,Kebab Restaurant,0
Alimos,37.91104655,23.72148242630591,Παραλία Live,37.90681225475613,23.71748271262631,Music Venue,0
Alimos,37.91104655,23.72148242630591,Fabrica De Vino in the sand,37.90608758448748,23.716351633055602,Wine Bar,0
Alimos,37.91104655,23.72148242630591,MACAW Beach Bar,37.907022175473784,23.715567312339378,Beach Bar,0
Alimos,37.91104655,23.72148242630591,Η Ψαρόβαρκα,37.915366,23.715975,Seafood Restaurant,0
Alimos,37.91104655,23.72148242630591,Loca Beach Bar,37.906969851980094,23.715569869203758,Beach Bar,0
Alimos,37.91104655,23.72148242630591,Greek Icons,37.90563470083436,23.71648654975652,Other Nightlife,0
Alimos,37.91104655,23.72148242630591,Δημοτικο Θέατρο Αλίμου Κάρολος Κουν,37.91515632825161,23.71916053837809,Theater,0
Alimos,37.91104655,23.72148242630591,Tropical Hotel,37.90478911556058,23.71907333712161,Hotel,0
Alimos,37.91104655,23.72148242630591,Maria's Restaurant Athens,37.911885678804545,23.71358784867798,Eastern European Restaurant,0
Alimos,37.91104655,23.72148242630591,Άμμος,37.90678962913692,23.717323720280348,Meze Restaurant,0
Alimos,37.91104655,23.72148242630591,Μελινα Μιχαηλιδου Σχολη Χορου,37.913128601613344,23.7185814502004,Dance Studio,0
Alimos,37.91104655,23.72148242630591,Αγορά Café Bistro,37.912444195812526,23.71271693739738,Café,0
Alimos,37.91104655,23.72148242630591,Φουρνος ΑΚΟΥΡΟΣ,37.9080424339241,23.71771219121421,Bakery,0
Alimos,37.91104655,23.72148242630591,Nefeli Hotel,37.909788412839816,23.71478074958008,Hotel,0
Alimos,37.91104655,23.72148242630591,Το Καλαμάκι,37.915466235924015,23.721010691282732,Taverna,0
Alimos,37.91104655,23.72148242630591,Zen Hotel,37.90540265057126,23.719300031661987,Hotel,0
Alimos,37.91104655,23.72148242630591,ΒΡΑΧΙΟΛΙΑ Beach Bar Ακτή του Ήλιου,37.908137537593184,23.714608721419726,Beach Bar,0
Alimos,37.91104655,23.72148242630591,Ελλαδος Εικονες,37.90568693471862,23.716474067129116,Greek Restaurant,0
Alimos,37.91104655,23.72148242630591,πλατεία αμπελακίων,37.917690888643236,23.723481459672875,Park,0
Alimos,37.91104655,23.72148242630591,MediConcept,37.90415700090868,23.719455120193818,Spa,0
"Marousi, Attica",38.0546653,23.8081533,The Mint Coffeehouse,38.05446332241479,23.809397597885734,Café,0
"Marousi, Attica",38.0546653,23.8081533,Τροχαλία,38.05439379326488,23.806675089291264,Café,0
"Marousi, Attica",38.0546653,23.8081533,ΦΑΛΤSO,38.05566349487871,23.807329298294896,Cocktail Bar,0
"Marousi, Attica",38.0546653,23.8081533,Vespino,38.05547021952249,23.80745106885804,Café,0
"Marousi, Attica",38.0546653,23.8081533,Φούρνος Παπασυμεών,38.05551564170385,23.806732921108104,Bakery,0
"Marousi, Attica",38.0546653,23.8081533,The Edge Rock Cafe,38.056099831701076,23.806217019996573,Bar,0
"Marousi, Attica",38.0546653,23.8081533,Κρεπερί Στοά,38.05485904708951,23.806797812318322,Creperie,0
"Marousi, Attica",38.0546653,23.8081533,Jolie Môme - Cocktail Bar & Fun,38.05554025610812,23.804231549238896,Cocktail Bar,0
"Marousi, Attica",38.0546653,23.8081533,Ξενοφών,38.054264,23.804646,Grilled Meat Restaurant,0
"Marousi, Attica",38.0546653,23.8081533,Domino's Pizza,38.054674514681885,23.81163398272811,Pizza Place,0
"Marousi, Attica",38.0546653,23.8081533,"June, 1st 1935",38.054949072852416,23.803929855146936,Pub,0
"Marousi, Attica",38.0546653,23.8081533,THE MOB,38.05565575555747,23.80325204966885,Bar,0
"Marousi, Attica",38.0546653,23.8081533,Twenty8,38.056069136561995,23.81168075330109,Music Venue,0
"Marousi, Attica",38.0546653,23.8081533,Coco jungle,38.05589943948086,23.807927758988384,Café,0
"Marousi, Attica",38.0546653,23.8081533,Blueprint,38.05406062903057,23.808562568272627,Bar,0
"Marousi, Attica",38.0546653,23.8081533,München - My way by Erich,38.05409703742677,23.805389914019067,German Restaurant,0
"Marousi, Attica",38.0546653,23.8081533,Le massage,38.05649371108721,23.806034090825285,Massage Studio,0
"Marousi, Attica",38.0546653,23.8081533,Porto Rico,38.052044,23.808977,Pizza Place,0
"Marousi, Attica",38.0546653,23.8081533,Κέντρο Τέχνης και Πολιτισμού,38.05668717785691,23.808350196773233,Performing Arts Venue,0
"Marousi, Attica",38.0546653,23.8081533,Microsoft Hellas S.A.,38.06017606795842,23.808744882787288,Office,0
"Marousi, Attica",38.0546653,23.8081533,Laser Clinic Doussis Marousi,38.05264828426051,23.816202538899667,Spa,0
"Marousi, Attica",38.0546653,23.8081533,Mina's Café,38.05082709980967,23.808808106851853,Café,0
"Marousi, Attica",38.0546653,23.8081533,Gnet,38.05652714636037,23.803319611567474,Gaming Cafe,0
"Marousi, Attica",38.0546653,23.8081533,Babel,38.057383372614275,23.80852434838918,Bar,0
"Marousi, Attica",38.0546653,23.8081533,WATT+VOLT,38.05987558435307,23.80864479256031,Office,0
"Marousi, Attica",38.0546653,23.8081533,Faltso Coctail Bar,38.053054132876454,23.81476441975548,Cocktail Bar,0
"Marousi, Attica",38.0546653,23.8081533,New Great Wall,38.057037096708605,23.805876449219436,Chinese Restaurant,0
"Marousi, Attica",38.0546653,23.8081533,Το Σπίρτο,38.0565945958389,23.808159997045998,Café,0
"Marousi, Attica",38.0546653,23.8081533,Το Χωριάτικο,38.05312860983056,23.81093564953758,Bakery,0
"Marousi, Attica",38.0546653,23.8081533,Αίθουσα 3,38.059200516090534,23.808274269104004,Multiplex,0
"Marousi, Attica",38.0546653,23.8081533,Χώρος Πολιτιστικών Εκδηλώσεων Αμαλιείου,38.0607668647435,23.80830649466482,Theater,0
"Marousi, Attica",38.0546653,23.8081533,Θέατρο Αμαλειο,38.06076213257831,23.808197974196936,Theater,0
"Marousi, Attica",38.0546653,23.8081533,Everest,38.056404304171636,23.81114959716797,Sandwich Place,0
"Marousi, Attica",38.0546653,23.8081533,Piccadilly Bakery,38.054004618575405,23.811525491206112,Bakery,0
"Marousi, Attica",38.0546653,23.8081533,Altamira,38.058144302521065,23.801378947759307,Mexican Restaurant,0
"Marousi, Attica",38.0546653,23.8081533,Viento,38.057379079976535,23.8087019384443,Café,0
"Marousi, Attica",38.0546653,23.8081533,Αίθουσα Χορού Gene Kelly,38.059012673989486,23.80826885647559,Dance Studio,0
"Marousi, Attica",38.0546653,23.8081533,Αίθουσα 1,38.05916672564771,23.808317184448242,Multiplex,0
"Marousi, Attica",38.0546653,23.8081533,Βελανιδιά,38.05403297241764,23.81228422604913,Café,0
"Marousi, Attica",38.0546653,23.8081533,Color,38.056735,23.808424,Skate Park,0
"Marousi, Attica",38.0546653,23.8081533,Συνεταιρισμός Κεραμιστών & Αγγειοπλαστών Αμαρουσίου,38.056412752102695,23.810248374938965,Art Gallery,0
"Marousi, Attica",38.0546653,23.8081533,Cuba Libre,38.05916394225445,23.80816785392088,Nightclub,0
"Marousi, Attica",38.0546653,23.8081533,a2t,38.056538,23.812063,Office,0
"Marousi, Attica",38.0546653,23.8081533,ΠΡΟ.ΣΥ.ΜΑ.ΜΑ.Τ,38.05653335147496,23.814360906817548,Dance Studio,0
"Marousi, Attica",38.0546653,23.8081533,Ιδιόμελο,38.05918606678241,23.8036266282149,Music Venue,0
Anavyssos,37.7375619,23.9521915,Lezzet Kebap House,37.73832794181348,23.950163125991818,Kebab Restaurant,0
Anavyssos,37.7375619,23.9521915,Μάριος,37.73655,23.94763,Greek Restaurant,0
Anavyssos,37.7375619,23.9521915,τα 4 αδέλφια,37.73647579466659,23.95124483319096,Seafood Restaurant,0
Anavyssos,37.7375619,23.9521915,Giovanni,37.736556056254166,23.951372617019494,Café,0
Anavyssos,37.7375619,23.9521915,Cafe 1922,37.736872293277536,23.949833400475484,Café,0
Anavyssos,37.7375619,23.9521915,Άρτος Προδρομίδη,37.735634,23.949171,Bakery,0
Anavyssos,37.7375619,23.9521915,ΕΛΛΗΝΙΟΝ,37.7333042480826,23.94787597462872,Bakery,0
Anavyssos,37.7375619,23.9521915,Τσιάκαλος,37.73327099714511,23.94780546426773,Greek Restaurant,0
Ano Liosia,38.0850569,23.7059206,PIZZA DAYS,38.087421634083746,23.70512576967168,Pizza Place,0
Ano Liosia,38.0850569,23.7059206,Σχοινοβάτης,38.07893777680348,23.702489363602737,Bar,0
Ano Liosia,38.0850569,23.7059206,Το Μαγαζί,38.07927661530017,23.702540368432167,Restaurant,0
Ano Liosia,38.0850569,23.7059206,Plaisir,38.08244077721428,23.702788904103706,Burger Joint,0
Ano Liosia,38.0850569,23.7059206,Τυφλόμυγα,38.07928111196168,23.702509967236836,Café,0
Anoixi,38.14636,23.86203,Πανάγος,38.150948616731874,23.85673944181899,Taverna,0
Anoixi,38.14636,23.86203,Grid,38.140064902616146,23.86007239297446,Café,0
Anoixi,38.14636,23.86203,Άβακας,38.14030819033278,23.8594049264326,Magirio,0
Anoixi,38.14636,23.86203,Σταθμός Οίον,38.140918513373805,23.85981810448237,Café,0
Anoixi,38.14636,23.86203,Σεραλίδης,38.140279,23.86169,Bakery,0
Anoixi,38.14636,23.86203,Φαρμακείο  Πίππα,38.140976,23.857725,Pharmacy,0
Argyroupoli,35.2853662,24.3348295,Kastro,35.28628201286085,24.332689416225772,Greek Restaurant,0
Argyroupoli,35.2853662,24.3348295,Tavern ΑΘΙΒΟΛΕΣ Αργυρούπολη,35.28621146051678,24.331500085025816,Taverna,0
Argyroupoli,35.2853662,24.3348295,Argyroupoli waterfalls,35.286368911583,24.33162158839355,Waterfall,0
Argyroupoli,35.2853662,24.3348295,Arcus Luxury Suites,35.287386,24.335611,Hotel,0
Argyroupoli,35.2853662,24.3348295,Koundourakis Taverna,35.28675736197699,24.33236442543654,Taverna,0
Argyroupoli,35.2853662,24.3348295,Ταβέρνα Αγία Δύναμις,35.286837262206994,24.33256348347395,Taverna,0
Argyroupoli,35.2853662,24.3348295,Tavern Arhaia Lappa (Ancient Lappa),35.28884846073339,24.336884021759033,Greek Restaurant,0
Argyroupoli,35.2853662,24.3348295,Phges Argiroupolhs,35.28644839922343,24.331929169517547,Restaurant,0
Argyroupoli,35.2853662,24.3348295,Palaios Mylos,35.287058241915865,24.331279186497532,Food,0
Argyroupoli,35.2853662,24.3348295,Αθιβολές,35.286234998298006,24.331406861813736,Greek Restaurant,0
"Artemida, Attica",37.9741958,24.0091361,1989 Molle's,37.973867388657965,24.010339960815088,Beer Bar,0
"Artemida, Attica",37.9741958,24.0091361,Δελφίνια,37.97334007341928,24.01036191582518,Seafood Restaurant,0
"Artemida, Attica",37.9741958,24.0091361,Albatross,37.97834661611908,24.00861395320433,Café,0
"Artemida, Attica",37.9741958,24.0091361,Tony Frey Windsurfing Club,37.97839671127725,24.008663060070578,Surf Spot,0
"Artemida, Attica",37.9741958,24.0091361,Η Λεύκα,37.97769811311789,24.008705960158114,Seafood Restaurant,0
"Artemida, Attica",37.9741958,24.0091361,Ταβέρνα η Μαρίδα,37.96934595108697,24.00747428362133,Fish Taverna,0
"Artemida, Attica",37.9741958,24.0091361,Μεξικανικο σουβλάκι,37.976913,24.008362,Mexican Restaurant,0
"Artemida, Attica",37.9741958,24.0091361,Artemis Beach,37.97576603949113,24.008715078915227,Café,0
"Artemida, Attica",37.9741958,24.0091361,Τσίπουρο και κάτι,37.97543950272705,24.01020928268601,Tsipouro Restaurant,0
"Artemida, Attica",37.9741958,24.0091361,Το Αρχοντικό,37.969115477749945,24.007233871306976,Meze Restaurant,0
"Artemida, Attica",37.9741958,24.0091361,Medusa,37.97163535470696,24.008447162401087,Café,0
"Artemida, Attica",37.9741958,24.0091361,Taverna Rementzo,37.96899202410746,24.007263859117657,Fish Taverna,0
"Artemida, Attica",37.9741958,24.0091361,#κιμωλία,37.97686681535428,24.008353786477,Creperie,0
"Artemida, Attica",37.9741958,24.0091361,Γρηγόρης Μικρογεύματα,37.96984906416778,24.006076101301936,Snack Place,0
"Artemida, Attica",37.9741958,24.0091361,Ψητοπωλείο η Άρτεμις,37.971657,24.008514,Grilled Meat Restaurant,0
"Artemida, Attica",37.9741958,24.0091361,Joko,37.980725918255935,24.00897110657669,Café,0
"Artemida, Attica",37.9741958,24.0091361,Island Basket (Ψαροταβέρνα),37.969880203999445,24.00763750076294,Seafood Restaurant,0
"Artemida, Attica",37.9741958,24.0091361,Επιτραπέζιο Ψητοφαγείο,37.96745833430345,24.006554625224457,Grilled Meat Restaurant,0
"Artemida, Attica",37.9741958,24.0091361,Σταυρος,37.96977465472515,24.007634853305337,Greek Restaurant,0
"Artemida, Attica",37.9741958,24.0091361,Everest,37.969561886838115,24.004756289370402,Snack Place,0
Aspropyrgos,38.0586212,23.5892278,Άμυλο,38.05704876055722,23.587517807320687,Café,0
Aspropyrgos,38.0586212,23.5892278,Άμυλο,38.05702519819178,23.587496476855755,Bar,0
Aspropyrgos,38.0586212,23.5892278,καφενείο Μπρέμπος,38.062636665678305,23.589537392787584,Kafenio,0
Aspropyrgos,38.0586212,23.5892278,Φούρνος Αλεξάνδρου,38.05875714098059,23.59319985778988,Bakery,0
Aspropyrgos,38.0586212,23.5892278,Ηπειρώτικο,38.055555174148104,23.587739254203562,Bakery,0
Aspropyrgos,38.0586212,23.5892278,Postal Cafe,38.05896862426485,23.587973308401704,Café,0
Aspropyrgos,38.0586212,23.5892278,Ταβέρνα Απόμερο,38.06047342664639,23.581317514877497,Taverna,0
Aspropyrgos,38.0586212,23.5892278,Fourteen 14,38.062173421709694,23.589554314995258,Café,0
Aspropyrgos,38.0586212,23.5892278,Στα Πέριξ,38.05586937100539,23.58556510827567,Greek Restaurant,0
Aspropyrgos,38.0586212,23.5892278,Café Διαχρονικό,38.06226013947497,23.590610614778953,Café,0
Aspropyrgos,38.0586212,23.5892278,Vertigo,38.05592057217171,23.585325382984983,Café,0
Aspropyrgos,38.0586212,23.5892278,Αυθεντικό,38.0593,23.5888,Greek Restaurant,0
Aspropyrgos,38.0586212,23.5892278,Γηπεδο Ασπροπυργου,38.061631297282744,23.596649029133797,Soccer Field,0
Aspropyrgos,38.0586212,23.5892278,Di Tore,38.062341,23.58822,Café,0
Aspropyrgos,38.0586212,23.5892278,Οίνος & Γεύσεις,38.06267072085701,23.58834319974301,Greek Restaurant,0
Aspropyrgos,38.0586212,23.5892278,Local Café,38.06374245017803,23.588991210632337,Café,0
Aspropyrgos,38.0586212,23.5892278,Ταβέρνα Όθωνας,38.06273866230627,23.595928304150707,Taverna,0
Athens,37.9839412,23.7283052,Bread & Roses,37.98405350183659,23.729665118407734,Mediterranean Restaurant,0
Athens,37.9839412,23.7283052,National Theatre of Greece (Εθνικό Θέατρο),37.98474217257332,23.725541110739435,Theater,0
Athens,37.9839412,23.7283052,Fabrica De Vino,37.98299091458443,23.72999633953989,Wine Bar,0
Athens,37.9839412,23.7283052,Τράτα,37.98421877664627,23.730938845918306,Fish Taverna,0
Athens,37.9839412,23.7283052,Petra's,37.983546781058664,23.731354384642522,German Restaurant,0
Athens,37.9839412,23.7283052,Point Of View,37.98273457188283,23.725559493628694,Hotel Bar,0
Athens,37.9839412,23.7283052,Η Κρήτη,37.98535967502298,23.730943606116416,Cretan Restaurant,0
Athens,37.9839412,23.7283052,Up - Κυτταρική θρέψη,37.984716278028074,23.731779933637483,Vegetarian / Vegan Restaurant,0
Athens,37.9839412,23.7283052,Loving Family,37.98528368402193,23.73130399041196,Breakfast Spot,0
Athens,37.9839412,23.7283052,Cupaki,37.983562,23.731014,Café,0
Athens,37.9839412,23.7283052,Της Θεάτρου Το Στέκι,37.980702812964815,23.725394499850893,Kafenio,0
