Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,labels
"Makrygianni, Athens",37.9687219,23.7295949,Wine O'Clock,37.96777,23.729855,Wine Bar,0
"Makrygianni, Athens",37.9687219,23.7295949,Το κάτι άλλο!,37.967645,23.728709,Grilled Meat Restaurant,0
"Makrygianni, Athens",37.9687219,23.7295949,Hitchcocktales,37.968240636160715,23.729977313310364,Cocktail Bar,0
"Makrygianni, Athens",37.9687219,23.7295949,AthensWas Hotel,37.969597640885134,23.730808048162316,Hotel,0
"Makrygianni, Athens",37.9687219,23.7295949,Little Tree Books & Coffee,37.96817934979005,23.72713476844918,Café,0
"Makrygianni, Athens",37.9687219,23.7295949,novagea,37.97044089509671,23.73002493148675,Juice Bar,0
"Makrygianni, Athens",37.9687219,23.7295949,Namaste Indian Restaurant,37.967731863586,23.730002045631405,Indian Restaurant,0
"Makrygianni, Athens",37.9687219,23.7295949,Athens Studios,37.967265758278046,23.72873192637142,Hostel,0
"Makrygianni, Athens",37.9687219,23.7295949,Herodion Hotel,37.968403227660595,23.727123858181713,Hotel,0
"Makrygianni, Athens",37.9687219,23.7295949,Balcony Restaurant & Bar,37.967257,23.728875,Greek Restaurant,0
"Makrygianni, Athens",37.9687219,23.7295949,Theatre of Dionysus Eleuthereus (Θέατρο Διονύσου Ελευθερέως),37.9703,23.727738,Historic Site,0
"Makrygianni, Athens",37.9687219,23.7295949,Acropolis Museum Shop,37.96855348676145,23.72819828472296,Museum,0
"Makrygianni, Athens",37.9687219,23.7295949,'Opos Palia (Όπως Παλιά),37.967503,23.728746,Café,0
"Makrygianni, Athens",37.9687219,23.7295949,Ελλέβορο,37.968292,23.727365,Restaurant,0
"Makrygianni, Athens",37.9687219,23.7295949,Athens Gate Hotel,37.96883855685734,23.73132868626159,Hotel,0
"Makrygianni, Athens",37.9687219,23.7295949,Point α,37.96848479685707,23.727182727234375,Mediterranean Restaurant,0
"Makrygianni, Athens",37.9687219,23.7295949,Winepoint,37.96855175941649,23.729858641419437,Wine Bar,0
"Makrygianni, Athens",37.9687219,23.7295949,Gargaretta,37.96817,23.727076,Café,0
"Makrygianni, Athens",37.9687219,23.7295949,Aglio Olio e Peperoncino,37.96796062519551,23.729973568836403,Italian Restaurant,0
"Makrygianni, Athens",37.9687219,23.7295949,Tiki Athens,37.966728306046,23.72892676276418,Tiki Bar,0
"Makrygianni, Athens",37.9687219,23.7295949,Coco-Mat Hotel,37.967135,23.729159,Hotel,0
"Makrygianni, Athens",37.9687219,23.7295949,7Cactus,37.966878498847876,23.728232587809263,Deli / Bodega,0
"Makrygianni, Athens",37.9687219,23.7295949,Παλιό Ραδιόφωνο,37.96839248313351,23.730746111063706,Bar,0
"Makrygianni, Athens",37.9687219,23.7295949,Karolos Koun Art Theater (Θέατρο Τέχνης Καρόλου Κουν),37.97008623258855,23.73070790596323,Theater,0
"Makrygianni, Athens",37.9687219,23.7295949,Αθήναι Bistrot,37.96936278064621,23.72982373244014,Café,0
"Makrygianni, Athens",37.9687219,23.7295949,Acron Cafe,37.96859913325329,23.729890931206057,Bistro,0
"Makrygianni, Athens",37.9687219,23.7295949,The Salad Project,37.96757422888564,23.730753500843175,Salad Place,0
"Makrygianni, Athens",37.9687219,23.7295949,Athens Backpackers,37.968679000717586,23.730520857702356,Hostel,0
"Makrygianni, Athens",37.9687219,23.7295949,Athina Souvlaki,37.967808,23.729314,Greek Restaurant,0
"Makrygianni, Athens",37.9687219,23.7295949,Liondi Coffee & Wine (Λιόντι),37.9682925062635,23.72920582960904,Wine Bar,0
"Makrygianni, Athens",37.9687219,23.7295949,Duende,37.969525197333724,23.731227902302404,Bar,0
"Makrygianni, Athens",37.9687219,23.7295949,Sense,37.9695,23.730761,Greek Restaurant,0
"Makrygianni, Athens",37.9687219,23.7295949,Royal Indian Chef,37.967854,23.731276,Indian Restaurant,0
"Makrygianni, Athens",37.9687219,23.7295949,Froots Juice Bar,37.9685172078122,23.73016827071858,Juice Bar,0
"Makrygianni, Athens",37.9687219,23.7295949,Sfendoni Theater (Θέατρο Σφενδόνη),37.96913695260093,23.730546423036696,Theater,0
"Makrygianni, Athens",37.9687219,23.7295949,Elaea,37.96836333790097,23.729170503385955,Café,0
"Makrygianni, Athens",37.9687219,23.7295949,Avance,37.966630512596645,23.729338993253048,Rental Car Location,0
"Makrygianni, Athens",37.9687219,23.7295949,Philippos Hotel,37.96765776238997,23.727295917419806,Hotel,0
"Makrygianni, Athens",37.9687219,23.7295949,Patisserie Artemis,37.967836595947084,23.72909548826722,Creperie,0
"Makrygianni, Athens",37.9687219,23.7295949,Acropaul's,37.966752,23.728304,Wine Bar,0
"Makrygianni, Athens",37.9687219,23.7295949,ARCADIA authentic greek traditional restaurant,37.96826774643272,23.729235144313613,Greek Restaurant,0
"Makrygianni, Athens",37.9687219,23.7295949,Meno Male,37.96711,23.728011,Bistro,0
"Makrygianni, Athens",37.9687219,23.7295949,Pulp,37.96714374612422,23.728430180557947,Beer Bar,0
"Makrygianni, Athens",37.9687219,23.7295949,God's Restaurant (Οινομαγειρείο των Θεών),37.96815555172578,23.729188220516246,Greek Restaurant,0
"Makrygianni, Athens",37.9687219,23.7295949,Bock,37.966558,23.729969,Burger Joint,0
"Makrygianni, Athens",37.9687219,23.7295949,Atrium Greek Bistrot,37.96835392188075,23.72716045543969,Greek Restaurant,0
Metaxourgeio,37.9831504,23.718824,Μπλε Παπαγάλος,37.98277891705041,23.720052475926032,Bar,0
Metaxourgeio,37.9831504,23.718824,Aleria,37.98301666036783,23.717810232765572,Modern Greek Restaurant,0
Metaxourgeio,37.9831504,23.718824,Latraac,37.98169999641116,23.717558695938163,Bar,0
Metaxourgeio,37.9831504,23.718824,Seychelles (Σεϋχέλλες),37.982321898196474,23.720262799116398,Mediterranean Restaurant,0
Metaxourgeio,37.9831504,23.718824,Saorsa,37.98265735232668,23.72026260002328,Cocktail Bar,0
Metaxourgeio,37.9831504,23.718824,Κλωστήριον,37.98243721846054,23.719631218235264,Bar,0
Metaxourgeio,37.9831504,23.718824,Μπέμπα,37.98222086542645,23.720444431221857,Bistro,0
Metaxourgeio,37.9831504,23.718824,Alphaville,37.981903551938714,23.716631591176633,Bar,0
Metaxourgeio,37.9831504,23.718824,The Breeder Gallery,37.98473208493439,23.72006624370728,Art Gallery,0
Metaxourgeio,37.9831504,23.718824,Athens Municipal Gallery (Δημοτική Πινακοθήκη Αθηνών),37.983306732622644,23.719633391640816,Art Museum,0
Metaxourgeio,37.9831504,23.718824,Rabbithole,37.982781234106334,23.71795714558067,Theater,0
Metaxourgeio,37.9831504,23.718824,Proveleggios,37.983199,23.716057,Restaurant,0
Metaxourgeio,37.9831504,23.718824,ΧΑΟΥΖ,37.982578498746605,23.71747329645994,Bar,0
Metaxourgeio,37.9831504,23.718824,Tamarind,37.982334775341855,23.7200395557855,Thai Restaurant,0
Metaxourgeio,37.9831504,23.718824,Άσυλο,37.984662268081436,23.718121648076753,Bar,0
Metaxourgeio,37.9831504,23.718824,El Convento Del Arte,37.98511355568036,23.71874591241476,Wine Bar,0
Metaxourgeio,37.9831504,23.718824,Από Μηχανής Θέατρο,37.98208840592734,23.720514312155345,Theater,0
Metaxourgeio,37.9831504,23.718824,Steve’s Deli Tavern,37.981777,23.716733,New American Restaurant,0
Metaxourgeio,37.9831504,23.718824,Breeder Feeder,37.98472031051211,23.72003139599708,Restaurant,0
Metaxourgeio,37.9831504,23.718824,Μυροβόλος,37.983229657658825,23.719634252411755,Bar,0
Metaxourgeio,37.9831504,23.718824,Αστάρι,37.98293650405489,23.718452933329317,Greek Restaurant,0
Metaxourgeio,37.9831504,23.718824,Pipis place (Καφενείο Πίπις),37.982624,23.716465,Kafenio,0
Metaxourgeio,37.9831504,23.718824,Fulihua,37.9834070622255,23.720826515264605,Chinese Restaurant,0
Metaxourgeio,37.9831504,23.718824,Θέατρο Μεταξουργείο,37.98210462384186,23.720524343765106,Theater,0
Metaxourgeio,37.9831504,23.718824,Το Αυγό του Κόκορα,37.98266969517708,23.71928494116472,Greek Restaurant,0
Metaxourgeio,37.9831504,23.718824,500 μίλια μακριά,37.98227012875847,23.71647522272822,Café,0
Metaxourgeio,37.9831504,23.718824,Cabaret Voltaire,37.98300520477495,23.71836257189666,Bar,0
Metaxourgeio,37.9831504,23.718824,Lost 'n' Found,37.98218804960211,23.72007838573304,Bar,0
Metaxourgeio,37.9831504,23.718824,Cyrano,37.9847646152633,23.71926784515381,Creperie,0
Metaxourgeio,37.9831504,23.718824,Μια ζωή την έχουμε,37.98211552063408,23.717112331933507,Meze Restaurant,0
"Monastiraki, Athens",37.9764307,23.7259053,Crust,37.97806589208883,23.725404769308085,Pizza Place,0
"Monastiraki, Athens",37.9764307,23.7259053,Falafel House,37.97809278875602,23.72663539994878,Falafel Restaurant,0
"Monastiraki, Athens",37.9764307,23.7259053,six d.o.g.s,37.977505170237976,23.72683918837725,Bar,0
"Monastiraki, Athens",37.9764307,23.7259053,Barrett,37.9780900134331,23.725637697293095,Café,0
"Monastiraki, Athens",37.9764307,23.7259053,Buena Vista Social Bar,37.976715,23.723642,Bar,0
"Monastiraki, Athens",37.9764307,23.7259053,StreetWok,37.97690701950784,23.727675933765862,Asian Restaurant,0
"Monastiraki, Athens",37.9764307,23.7259053,Telaro,37.977533,23.727777,Café,0
"Monastiraki, Athens",37.9764307,23.7259053,Couleur Locale,37.97662401934152,23.7246172061138,Bar,0
"Monastiraki, Athens",37.9764307,23.7259053,The Art Foundation (TAF Athens),37.97656016068955,23.724549378445914,Art Gallery,0
"Monastiraki, Athens",37.9764307,23.7259053,Stoa of Attalos (Στοά Αττάλου),37.9751070059142,23.72422456741333,Historic Site,0
"Monastiraki, Athens",37.9764307,23.7259053,360°,37.97636824223865,23.725598973052822,Cocktail Bar,0
"Monastiraki, Athens",37.9764307,23.7259053,Mirch,37.977029871362205,23.723681496112583,Indian Restaurant,0
"Monastiraki, Athens",37.9764307,23.7259053,Roman Agora (Ρωμαϊκή Αγορά),37.97446752633277,23.725492880232295,Historic Site,0
"Monastiraki, Athens",37.9764307,23.7259053,Συν-οικία Πιττάκη,37.97722651524402,23.724659228641734,Public Art,0
"Monastiraki, Athens",37.9764307,23.7259053,Βρυσάκι Xώρος Τέχνης & Δράσης,37.97478502026725,23.72452661272388,Performing Arts Venue,0
"Monastiraki, Athens",37.9764307,23.7259053,Feyrouz,37.97811208203773,23.727797659211063,Middle Eastern Restaurant,0
"Monastiraki, Athens",37.9764307,23.7259053,Tailor Made,37.97726021119562,23.728161390736624,Café,0
"Monastiraki, Athens",37.9764307,23.7259053,Naanwich Indian Street Food,37.97706948408148,23.72323009429185,Indian Restaurant,0
"Monastiraki, Athens",37.9764307,23.7259053,Museum of the Ancient Agora (Μουσείο Αρχαίας Αγοράς),37.97507308584259,23.724189699833637,History Museum,0
"Monastiraki, Athens",37.9764307,23.7259053,Vintage Wine Bar,37.97583804422672,23.72858517145239,Wine Bar,0
"Monastiraki, Athens",37.9764307,23.7259053,Ακορντεόν,37.97756374884828,23.723670489590866,Greek Restaurant,0
"Monastiraki, Athens",37.9764307,23.7259053,Tailor’s House,37.977338,23.728121,Café,0
"Monastiraki, Athens",37.9764307,23.7259053,Monk Grapes And Spirits,37.97726087778793,23.727335700571818,Wine Bar,0
"Monastiraki, Athens",37.9764307,23.7259053,Hadrian's Library (Βιβλιοθήκη Αδριανού),37.975576458722394,23.725745583963445,Historic Site,0
"Monastiraki, Athens",37.9764307,23.7259053,Thanasis (Θανάσης),37.97628289909145,23.726584589715713,Kebab Restaurant,0
Mount Lycabettus,37.9818906,23.7431912,Lycabettus Hill (Λόφος Λυκαβηττού),37.98207549620242,23.74418020248413,Hill,0
Mount Lycabettus,37.9818906,23.7431912,Άλσος Λυκαβηττού,37.98216006119567,23.743858337402344,Park,0
Mount Lycabettus,37.9818906,23.7431912,56,37.97992011494794,23.744405745242574,Whisky Bar,0
Mount Lycabettus,37.9818906,23.7431912,Orizontes of Lycabettus (Ορίζοντες Λυκαβηττού),37.98180540388109,23.743464913485905,Mediterranean Restaurant,0
Mount Lycabettus,37.9818906,23.7431912,Sale e Pepe,37.98055013554942,23.745215306134703,Italian Restaurant,0
Mount Lycabettus,37.9818906,23.7431912,Sky Bar,37.98207966525732,23.74347427475071,Hotel Bar,0
Mount Lycabettus,37.9818906,23.7431912,K.GRILL,37.98207818521257,23.743448094192516,Grilled Meat Restaurant,0
Mount Lycabettus,37.9818906,23.7431912,Veranda,37.98024293469084,23.74419257369942,Meze Restaurant,0
Mount Lycabettus,37.9818906,23.7431912,Lycabettus Teleferik (Τελεφερίκ Λυκαβηττού),37.980279992199414,23.744112195226197,Cable Car,0
Mount Lycabettus,37.9818906,23.7431912,Lycabettus Trail,37.981483,23.743213,Trail,0
Nea Filothei,38.0221347,23.7848706,Παλιά Αγορά,38.023494107724396,23.786401163543232,Café,0
Nea Filothei,38.0221347,23.7848706,Bakers Ville,38.02345715011955,23.786344564914124,Bakery,0
Nea Filothei,38.0221347,23.7848706,Parko,38.023459160396314,23.78636013432253,Pier,0
Nea Filothei,38.0221347,23.7848706,Cross,38.023428,23.786448,Pizza Place,0
Nea Filothei,38.0221347,23.7848706,Drosopoulou,38.02172893697602,23.787613816377963,Park,0
"Neapoli, Athens",37.985326,23.741638,Blue Fox,37.984838799813424,23.740579162212438,Bar,0
"Neapoli, Athens",37.985326,23.741638,Τανίνη Αγάπη Μου,37.984718,23.739238,Wine Bar,0
"Neapoli, Athens",37.985326,23.741638,Jimmy's Hall,37.98681116037089,23.743693200724643,Café,0
"Neapoli, Athens",37.985326,23.741638,Studio Μαυρομιχάλη,37.98699864665461,23.74250424886147,Theater,0
"Neapoli, Athens",37.985326,23.741638,Η Λεύκα,37.98695339329751,23.74208905322753,Greek Restaurant,0
"Neapoli, Athens",37.985326,23.741638,City c Cafe,37.98649631082425,23.740268031188734,Café,0
"Neapoli, Athens",37.985326,23.741638,Πάμε γι'άλλα,37.98609268726661,23.740646229528714,Café,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Švejk (Σβέικ - Ο Καλός Στρατιώτης),37.957566034178825,23.726515538983364,Czech Restaurant,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Tomas,37.957415,23.724683,Turkish Restaurant,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Pastore,37.957934297077,23.727930003834455,Bar,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Η Κρήτη,37.95801881953719,23.727053437652277,Sandwich Place,0
"Neos Kosmos, Athens",37.9569948,23.7270819,PK Theater (Θέατρο ΠΚ),37.95804368916158,23.72550859675609,Theater,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Mr Kostis,37.956427,23.724345,Bakery,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Mondo,37.95783388175549,23.727611181278768,Café,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Εκ Σίτου,37.9571726957757,23.726626891121008,Bakery,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Gregory's (Γρηγόρης),37.95601598861168,23.724675975442715,Snack Place,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Taza,37.95781792429438,23.727221625967168,Snack Place,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Φαρμακείο Διαγούρτη Κωνσταντίνα,37.95581980685272,23.72490073588321,Pharmacy,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Φαρμακείο Κώνστας Αθανάσιος,37.95751046420239,23.72887146096939,Pharmacy,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Streat Dog,37.9566651736792,23.726752932940506,Hot Dog Joint,0
"Neos Kosmos, Athens",37.9569948,23.7270819,Everest,37.95581091314331,23.725255774228565,Snack Place,0
"Omonoia, Athens",37.9841825,23.7283018,Bread & Roses,37.98405350183659,23.729665118407734,Mediterranean Restaurant,0
"Omonoia, Athens",37.9841825,23.7283018,Fabrica De Vino,37.98299091458443,23.72999633953989,Wine Bar,0
"Omonoia, Athens",37.9841825,23.7283018,Grecotel Pallas Athena,37.98260891393724,23.727436664686053,Hotel,0
"Omonoia, Athens",37.9841825,23.7283018,Αθηναϊκόν,37.98388092826973,23.730195179840635,Greek Restaurant,0
"Omonoia, Athens",37.9841825,23.7283018,Τράτα,37.98421877664627,23.730938845918306,Fish Taverna,0
"Omonoia, Athens",37.9841825,23.7283018,National Theatre of Greece (Εθνικό Θέατρο),37.98474217257332,23.725541110739435,Theater,0
"Omonoia, Athens",37.9841825,23.7283018,Cupaki,37.983562,23.731014,Café,0
"Omonoia, Athens",37.9841825,23.7283018,Αγγέλων Βήμα,37.985333614044656,23.726018178004292,Theater,0
"Omonoia, Athens",37.9841825,23.7283018,Petit,37.98439616980929,23.726888219249485,Snack Place,0
"Omonoia, Athens",37.9841825,23.7283018,Αττικά Αρτοποιεία,37.98422241528287,23.72746720149148,Bakery,0
"Omonoia, Athens",37.9841825,23.7283018,Ambrosia Hotel & Suites ****,37.985092,23.72697,Hotel,0
"Omonoia, Athens",37.9841825,23.7283018,Iniohos Hotel,37.985745910180555,23.72755533337704,Hotel,0
"Omonoia, Athens",37.9841825,23.7283018,Athens Mirabello City Hotel,37.98430302659307,23.726105185109848,Hotel,0
"Omonoia, Athens",37.9841825,23.7283018,Φαρμακείο Μπακάκος,37.984337054808194,23.727047529858336,Pharmacy,0
Pangrati,37.9698825,23.7465995,Small8,37.97069932934569,23.746822260039647,Bar,0
Pangrati,37.9698825,23.7465995,Hippy 3,37.96993739932548,23.74760661092216,Cocktail Bar,0
Pangrati,37.9698825,23.7465995,Το Μαύρο Πρόβατο του Press Café,37.97140914983523,23.745059468859708,Meze Restaurant,0
Pangrati,37.9698825,23.7465995,Lost Athens,37.97107741133527,23.74640643596649,Restaurant,0
Pangrati,37.9698825,23.7465995,Tre Sorelle,37.97167798932329,23.74603763322008,Pizza Place,0
Pangrati,37.9698825,23.7465995,Ciao Italia,37.968023360064805,23.747028003328467,Italian Restaurant,0
Pangrati,37.9698825,23.7465995,Πνύκα Φούρνος,37.968522497835906,23.747941645037837,Bakery,0
Pangrati,37.9698825,23.7465995,Σποράκι Rock irish Pub,37.971067764455924,23.746548158830578,Bar,0
Pangrati,37.9698825,23.7465995,Άλσος Παγκρατίου,37.968700293007274,23.7472508996921,Park,0
Pangrati,37.9698825,23.7465995,Τρίγωνο,37.97189399534358,23.74572355229293,Café,0
Pangrati,37.9698825,23.7465995,Youkali (Γιουκάλι),37.968989892820055,23.74896390638891,Kafenio,0
Pangrati,37.9698825,23.7465995,Μαύρος Γάτος,37.971489,23.744794,Greek Restaurant,0
Pangrati,37.9698825,23.7465995,Pink Freud,37.97066141424162,23.746867806296905,Lounge,0
Pangrati,37.9698825,23.7465995,Καφέ Αρκούδα,37.9703388124248,23.747580512952233,Café,0
Pangrati,37.9698825,23.7465995,Millybird,37.971369,23.744823,Café,0
Pangrati,37.9698825,23.7465995,Skrow Theater,37.970614860942554,23.746869102623666,Theater,0
Pangrati,37.9698825,23.7465995,ραμόν,37.97006028082751,23.74756357590245,Bar,0
Pangrati,37.9698825,23.7465995,Musique Cafe and more...,37.971845061640295,23.74560758213655,Bar,0
Pangrati,37.9698825,23.7465995,Φούρνος Βενέτη,37.967728927604014,23.747370330692874,Bakery,0
Pangrati,37.9698825,23.7465995,Ok! bread,37.97171858315836,23.74599044754137,Bakery,0
Patisia,38.0238524,23.7360093,Τιθώρα,38.02315958572999,23.734615533607467,Bar,0
Patisia,38.0238524,23.7360093,Μάριος καφέ μεζέ,38.02471506932773,23.736392427767335,Meze Restaurant,0
Patisia,38.0238524,23.7360093,Μολώνης,38.02439893576908,23.733775906840965,Bakery,0
Patisia,38.0238524,23.7360093,Espressaki Snack & Coffee,38.023748268643295,23.735633871620696,Café,0
Patisia,38.0238524,23.7360093,Gema,38.023062584329814,23.736016835604776,Pool Hall,0
Patisia,38.0238524,23.7360093,Onoma The Art Bar,38.02324457496133,23.735815131323918,Bar,0
Patisia,38.0238524,23.7360093,Το Χωριάτικο,38.02209761731357,23.735888671095488,Bakery,0
Patisia,38.0238524,23.7360093,Rich Cafe,38.02325644883439,23.735850478017266,Café,0
Patisia,38.0238524,23.7360093,Gene Kelly,38.022931019530375,23.736080143003754,Dance Studio,0
Patisia,38.0238524,23.7360093,Στάση Αγ. Βαρβάρα,38.02347440379008,23.73720307248213,Bus Stop,0
Plaka,37.9728505,23.7300556,Yiasemi (Γιασεμί),37.97349940656474,23.727907940624572,Café,0
Plaka,37.9728505,23.7300556,Brettos,37.971736619641355,23.730462159278765,Distillery,0
Plaka,37.9728505,23.7300556,Blue Bird,37.97423143100123,23.73165425455647,Bar,0
Plaka,37.9728505,23.7300556,Ipitou,37.97426287530694,23.731596357898937,Bar,0
Plaka,37.9728505,23.7300556,Thea Terrace Bar,37.97436941509929,23.731059792338677,Roof Deck,0
Plaka,37.9728505,23.7300556,Anafiotika (Αναφιώτικα),37.973419,23.727784,Kafenio,0
Plaka,37.9728505,23.7300556,Oinoscent,37.974036804695494,23.732124583312125,Wine Bar,0
Plaka,37.9728505,23.7300556,Frissiras Museum (Μουσείο Φρυσίρα),37.972292921610254,23.73223117483005,Art Museum,0
Plaka,37.9728505,23.7300556,Kafeneio (Καφενείο),37.97260347629719,23.7295028588634,Greek Restaurant,0
Plaka,37.9728505,23.7300556,Άγιος Νικόλαος Ραγκαβά,37.972569871665996,23.72909032301503,Church,0
Plaka,37.9728505,23.7300556,Loser,37.97409658277021,23.732143725392145,Bar,0
Plaka,37.9728505,23.7300556,Κιμωλία Art Cafe,37.97353426232744,23.732687808868715,Café,0
Plaka,37.9728505,23.7300556,Beneths,37.9732731033807,23.72979279567674,Restaurant,0
Plaka,37.9728505,23.7300556,Boîte Apanemia (Μπουάτ Απανεμιά),37.97324053744755,23.727594992429374,Other Nightlife,0
Plaka,37.9728505,23.7300556,Cafe Plaka,37.973171737056255,23.72915925850738,Café,0
Plaka,37.9728505,23.7300556,Lysikrates Monument (Μνημείο Λυσικράτη),37.97103956183999,23.730027168235623,Historic Site,0
Plaka,37.9728505,23.7300556,Alice Inn Athens,37.97217710266284,23.732758039417366,Bed & Breakfast,0
Plaka,37.9728505,23.7300556,Melina Café (Μελίνα Café),37.973294659198125,23.728730060616655,Café,0
Plaka,37.9728505,23.7300556,L' Audrion,37.971741490302435,23.731056104390333,French Restaurant,0
Plaka,37.9728505,23.7300556,Pantheon By Axiotis,37.97181,23.73132,Bakery,0
Plaka,37.9728505,23.7300556,Palia Taverna tou Psarra (Παλιά Ταβέρνα του Ψαρρά),37.97303614723046,23.728610294039974,Taverna,0
Plaka,37.9728505,23.7300556,Hellenic Children's Museum (Ελληνικό Παιδικό Μουσείο),37.972277612690185,23.73170968689312,Museum,0
Plaka,37.9728505,23.7300556,Ambrosia The Refreshment Bar,37.972116,23.73036,Juice Bar,0
Plaka,37.9728505,23.7300556,Καφέ Κυδαθηναίων,37.971795932224296,23.731084472228975,Café,0
"Profitis Ilias, Athens",37.9656206,23.7496484,Φαρμακείο Παπανικολάου Νίκος,37.964017259561004,23.75113577148123,Pharmacy,0
"Profitis Ilias, Athens",37.9656206,23.7496484,Μπρίκι,37.966314898805614,23.74835731638912,Bar,0
"Profitis Ilias, Athens",37.9656206,23.7496484,See You,37.96598895057752,23.748622697465855,Bar,0
"Profitis Ilias, Athens",37.9656206,23.7496484,Acapus,37.965028346195886,23.751494668876468,Café,0
"Profitis Ilias, Athens",37.9656206,23.7496484,Παπαγάλος,37.96412552884136,23.751054911214208,Snack Place,0
"Profitis Ilias, Athens",37.9656206,23.7496484,Σάββας Κεμπάπ,37.96399931088197,23.747782490180015,Kebab Restaurant,0
"Profitis Ilias, Athens",37.9656206,23.7496484,KFC,37.9665318,23.7487787,Fast Food Restaurant,0
"Profitis Ilias, Athens",37.9656206,23.7496484,Gallery,37.966608665642084,23.748405228171816,Creperie,0
"Profitis Ilias, Athens",37.9656206,23.7496484,24ωρο,37.96395483339385,23.747738096133588,Creperie,0
"Psirri, Athens",37.978742,23.7251703,Καραμανλίδικα του Φάνη,37.98016872811729,23.72575713025251,Meze Restaurant,0
"Psirri, Athens",37.978742,23.7251703,Juan Rodriguez Bar,37.97889148430694,23.726330952548786,Whisky Bar,0
"Psirri, Athens",37.978742,23.7251703,The Handlebar,37.97920496676572,23.72610283157581,Bar,0
"Psirri, Athens",37.978742,23.7251703,Crust,37.97806589208883,23.725404769308085,Pizza Place,0
"Psirri, Athens",37.978742,23.7251703,Falafel House,37.97809278875602,23.72663539994878,Falafel Restaurant,0
"Psirri, Athens",37.978742,23.7251703,six d.o.g.s,37.977505170237976,23.72683918837725,Bar,0
"Psirri, Athens",37.978742,23.7251703,Barrett,37.9780900134331,23.725637697293095,Café,0
"Psirri, Athens",37.978742,23.7251703,Cinque Wine & Deli Bar,37.978446,23.723437,Wine Bar,0
"Psirri, Athens",37.978742,23.7251703,Της Θεάτρου Το Στέκι,37.980702812964815,23.725394499850893,Kafenio,0
"Psirri, Athens",37.978742,23.7251703,Avli (Αυλή),37.97968551588857,23.72581513514701,Greek Restaurant,0
"Psirri, Athens",37.978742,23.7251703,"Ψητοπωλείο ""Ο Νικήτας""",37.9787,23.724007,Restaurant,0
"Psirri, Athens",37.978742,23.7251703,Ακορντεόν,37.97756374884828,23.723670489590866,Greek Restaurant,0
"Psirri, Athens",37.978742,23.7251703,Kalimeres,37.97851,23.72388,Wine Bar,0
"Psirri, Athens",37.978742,23.7251703,Συν-οικία Πιττάκη,37.97722651524402,23.724659228641734,Public Art,0
"Psirri, Athens",37.978742,23.7251703,Feyrouz,37.97811208203773,23.727797659211063,Middle Eastern Restaurant,0
"Psirri, Athens",37.978742,23.7251703,Meidanis (Στου Μεϊδάνη),37.98028108089223,23.725827186314906,Greek Restaurant,0
"Psirri, Athens",37.978742,23.7251703,Atlantikos (Ατλαντικός),37.97749104076038,23.722984637496985,Greek Restaurant,0
"Psirri, Athens",37.978742,23.7251703,Spiti mas,37.97786564921075,23.72293445429097,Bistro,0
"Psirri, Athens",37.978742,23.7251703,Mirch,37.977029871362205,23.723681496112583,Indian Restaurant,0
"Psirri, Athens",37.978742,23.7251703,Couleur Locale,37.97662401934152,23.7246172061138,Bar,0
"Psirri, Athens",37.978742,23.7251703,POLIS HAMMAM,37.97750984161798,23.723141383855346,Spa,0
"Psirri, Athens",37.978742,23.7251703,Bedbox,37.97897744965482,23.727529691204566,Hostel,0
"Psirri, Athens",37.978742,23.7251703,The Art Foundation (TAF Athens),37.97656016068955,23.724549378445914,Art Gallery,0
"Psirri, Athens",37.978742,23.7251703,Δίπορτο,37.98065784354256,23.726019288454676,Greek Restaurant,0
"Psirri, Athens",37.978742,23.7251703,Μπριζολάκια του Τέλη,37.98040872304492,23.72337421896318,Grilled Meat Restaurant,0
"Psirri, Athens",37.978742,23.7251703,Μινώταυρος,37.98033897630895,23.72343564281303,Grilled Meat Restaurant,0
"Psirri, Athens",37.978742,23.7251703,Klimataria (Κληματαριά),37.980602,23.724567,Taverna,0
"Psirri, Athens",37.978742,23.7251703,Karamanlika,37.980105,23.725496,Restaurant,0
"Psirri, Athens",37.978742,23.7251703,Boiler,37.97910383212964,23.726948818423534,Bar,0
"Psirri, Athens",37.978742,23.7251703,Athens Center Square Hotel,37.98044661064606,23.7262578071783,Hotel,0
"Psirri, Athens",37.978742,23.7251703,Evripides Hotel,37.98032282509951,23.7236184389851,Hotel,0
"Psirri, Athens",37.978742,23.7251703,Athens Escape rooms,37.97996523411882,23.72644849980982,Escape Room,0
"Psirri, Athens",37.978742,23.7251703,Arion Athens Hotel,37.97946825290897,23.725619237077392,Hotel,0
